,industry,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12
CDNS UW Equity,1,-0.236364775,-0.236364775,-0.236364775,-0.259887336,-0.259887336,-0.259887336,-0.11573377,-0.11573377,-0.11573377,-0.030781359,-0.030781359,-0.030781359,-0.033670689,-0.033670689,-0.033670689,0.037546135,0.037546135,0.037546135,0.016816725,0.016816725,0.016816725,0.038832104,0.038832104,0.038832104,-0.050944817,-0.050944817,-0.050944817,0.006935804,0.006935804,0.006935804,0.077622118,0.077622118,0.077622118,0.16952275,0.16952275,0.16952275,-0.003897016,-0.003897016,-0.003897016,-0.01332885,-0.01332885,-0.01332885,-0.062794614,-0.062794614,-0.062794614,-0.096623349,-0.096623349,-0.096623349,0.105537846,0.105537846,0.105537846,0.274506843,0.274506843,0.274506843,0.36701208,0.36701208,0.36701208,0.326904812,0.326904812,0.326904812,0.999860701,0.999860701,0.999860701,1.042838136,1.042838136,1.042838136,1.043923111,1.043923111,1.043923111,0.918736118,0.918736118,0.918736118
TYL UN Equity,1,0.065919951,0.065919951,0.065919951,0.112181984,0.112181984,0.112181984,0.077647323,0.077647323,0.077647323,-0.273114993,-0.273114993,-0.273114993,-0.241878603,-0.241878603,-0.241878603,-0.220649984,-0.220649984,-0.220649984,-0.17806827,-0.17806827,-0.17806827,-0.219902486,-0.219902486,-0.219902486,-0.156838621,-0.156838621,-0.156838621,-0.201247688,-0.201247688,-0.201247688,-0.234675938,-0.234675938,-0.234675938,-0.162912514,-0.162912514,-0.162912514,-0.179638463,-0.179638463,-0.179638463,-0.227579925,-0.227579925,-0.227579925,-0.261274959,-0.261274959,-0.261274959,-0.351598767,-0.351598767,-0.351598767,-0.316685956,-0.316685956,-0.316685956,-0.476454721,-0.476454721,-0.476454721,-0.459253188,-0.459253188,-0.459253188,-0.419123826,-0.419123826,-0.419123826,-0.311323539,-0.311323539,-0.311323539,-0.182230242,-0.182230242,-0.182230242,-0.207582272,-0.207582272,-0.207582272,-0.194564806,-0.194564806,-0.194564806
MPWR UW Equity,1,-0.365337725,-0.365337725,-0.365337725,-0.387877869,-0.387877869,-0.387877869,-0.317462392,-0.317462392,-0.317462392,-0.293751419,-0.293751419,-0.293751419,-0.242562935,-0.242562935,-0.242562935,-0.216127753,-0.216127753,-0.216127753,-0.20093818,-0.20093818,-0.20093818,-0.196328864,-0.196328864,-0.196328864,-0.168483952,-0.168483952,-0.168483952,-0.209865889,-0.209865889,-0.209865889,-0.191218824,-0.191218824,-0.191218824,-0.239735174,-0.239735174,-0.239735174,-0.208408237,-0.208408237,-0.208408237,-0.223935096,-0.223935096,-0.223935096,-0.206777712,-0.206777712,-0.206777712,-0.166611328,-0.166611328,-0.166611328,-0.16312284,-0.16312284,-0.16312284,-0.232667678,-0.232667678,-0.232667678,-0.229716755,-0.229716755,-0.229716755,-0.228552906,-0.228552906,-0.228552906,-0.173170832,-0.173170832,-0.173170832,-0.048975951,-0.048975951,-0.048975951,0.010508737,0.010508737,0.010508737,0.006484635,0.006484635,0.006484635
SWKS UW Equity,1,0.160552908,0.160552908,0.160552908,0.329062254,0.329062254,0.329062254,0.384346412,0.384346412,0.384346412,0.310688761,0.310688761,0.310688761,0.300943062,0.300943062,0.300943062,0.336918948,0.336918948,0.336918948,0.237262787,0.237262787,0.237262787,0.288497659,0.288497659,0.288497659,0.074413987,0.074413987,0.074413987,0.114288412,0.114288412,0.114288412,0.158551627,0.158551627,0.158551627,0.170440111,0.170440111,0.170440111,-0.044288943,-0.044288943,-0.044288943,0.031638038,0.031638038,0.031638038,0.039570765,0.039570765,0.039570765,-0.039806006,-0.039806006,-0.039806006,0.066883524,0.066883524,0.066883524,0.10029024,0.10029024,0.10029024,0.023276953,0.023276953,0.023276953,-0.040288113,-0.040288113,-0.040288113,-0.061916676,-0.061916676,-0.061916676,0.02812773,0.02812773,0.02812773,0.01419847,0.01419847,0.01419847,0.025715863,0.025715863,0.025715863
GLW UN Equity,1,-0.229161615,-0.229161615,-0.229161615,-0.159100006,-0.159100006,-0.159100006,-0.275859965,-0.275859965,-0.275859965,-0.389628824,-0.389628824,-0.389628824,-0.466176458,-0.466176458,-0.466176458,-0.198812627,-0.198812627,-0.198812627,-0.16193117,-0.16193117,-0.16193117,0.074823554,0.074823554,0.074823554,0.084573665,0.084573665,0.084573665,-0.212306389,-0.212306389,-0.212306389,-0.173299008,-0.173299008,-0.173299008,-0.805858737,-0.805858737,-0.805858737,-0.728484589,-0.728484589,-0.728484589,-1.087870296,-1.087870296,-1.087870296,-0.98572768,-0.98572768,-0.98572768,-0.465085989,-0.465085989,-0.465085989,-0.165714784,-0.165714784,-0.165714784,-0.372608297,-0.372608297,-0.372608297,-0.41916238,-0.41916238,-0.41916238,-0.494195626,-0.494195626,-0.494195626,-0.541115839,-0.541115839,-0.541115839,-0.472546268,-0.472546268,-0.472546268,-0.466152658,-0.466152658,-0.466152658,-0.368116181,-0.368116181,-0.368116181
AMAT UW Equity,1,-0.137276338,-0.137276338,-0.137276338,-0.097722866,-0.097722866,-0.097722866,-0.046547514,-0.046547514,-0.046547514,-0.029901872,-0.029901872,-0.029901872,-0.070969482,-0.070969482,-0.070969482,-0.060485067,-0.060485067,-0.060485067,-0.015184422,-0.015184422,-0.015184422,0.097868883,0.097868883,0.097868883,0.1512113,0.1512113,0.1512113,0.432535526,0.432535526,0.432535526,0.567320106,0.567320106,0.567320106,0.677702827,0.677702827,0.677702827,0.290295265,0.290295265,0.290295265,0.812990186,0.812990186,0.812990186,0.767247877,0.767247877,0.767247877,0.394425961,0.394425961,0.394425961,0.386333155,0.386333155,0.386333155,0.641703152,0.641703152,0.641703152,0.525097224,0.525097224,0.525097224,0.491312754,0.491312754,0.491312754,0.314621615,0.314621615,0.314621615,0.427370133,0.427370133,0.427370133,0.502518516,0.502518516,0.502518516,0.494817954,0.494817954,0.494817954
JKHY UW Equity,1,0.037943216,0.037943216,0.037943216,0.161422454,0.161422454,0.161422454,0.170535946,0.170535946,0.170535946,0.182801333,0.182801333,0.182801333,0.102101259,0.102101259,0.102101259,0.163748061,0.163748061,0.163748061,0.16687453,0.16687453,0.16687453,0.22433937,0.22433937,0.22433937,0.115025341,0.115025341,0.115025341,0.093761747,0.093761747,0.093761747,0.114379594,0.114379594,0.114379594,0.372192762,0.372192762,0.372192762,0.191668104,0.191668104,0.191668104,0.366397471,0.366397471,0.366397471,0.357505038,0.357505038,0.357505038,-0.040118284,-0.040118284,-0.040118284,-0.09214346,-0.09214346,-0.09214346,-0.122409673,-0.122409673,-0.122409673,-0.087935697,-0.087935697,-0.087935697,-0.082289068,-0.082289068,-0.082289068,-0.054373038,-0.054373038,-0.054373038,0.045549814,0.045549814,0.045549814,0.041613585,0.041613585,0.041613585,0.026163795,0.026163795,0.026163795
SNPS UW Equity,1,-0.390530785,-0.390530785,-0.390530785,-0.459540004,-0.459540004,-0.459540004,-0.395851211,-0.395851211,-0.395851211,-0.378036184,-0.378036184,-0.378036184,-0.33730757,-0.33730757,-0.33730757,-0.326657471,-0.326657471,-0.326657471,-0.304619044,-0.304619044,-0.304619044,-0.335859936,-0.335859936,-0.335859936,-0.258995146,-0.258995146,-0.258995146,-0.369057074,-0.369057074,-0.369057074,-0.349122371,-0.349122371,-0.349122371,-0.54110437,-0.54110437,-0.54110437,-0.496199333,-0.496199333,-0.496199333,-0.706995186,-0.706995186,-0.706995186,-0.723048062,-0.723048062,-0.723048062,-0.32016562,-0.32016562,-0.32016562,-0.176727363,-0.176727363,-0.176727363,-0.220210208,-0.220210208,-0.220210208,-0.153383353,-0.153383353,-0.153383353,-0.274784097,-0.274784097,-0.274784097,-0.274671569,-0.274671569,-0.274671569,-0.18240008,-0.18240008,-0.18240008,-0.10152086,-0.10152086,-0.10152086,-0.095890295,-0.095890295,-0.095890295
HPE UN Equity,1,0,0,0,0,0,0,0,0,0,-0.387976051,-0.387976051,-0.387976051,0,0,0,-0.36102979,-0.36102979,-0.36102979,-0.209297001,-0.209297001,-0.209297001,-0.29792554,-0.29792554,-0.29792554,-0.242507766,-0.242507766,-0.242507766,-0.402741858,-0.402741858,-0.402741858,-0.65096512,-0.65096512,-0.65096512,-0.635665872,-0.635665872,-0.635665872,-0.406753873,-0.406753873,-0.406753873,-0.398280062,-0.398280062,-0.398280062,-0.348055785,-0.348055785,-0.348055785,-0.443639971,-0.443639971,-0.443639971,-0.473314014,-0.473314014,-0.473314014,-0.750696774,-0.750696774,-0.750696774,-0.804260539,-0.804260539,-0.804260539,-0.576448664,-0.576448664,-0.576448664,-0.423580383,-0.423580383,-0.423580383,-0.505675622,-0.505675622,-0.505675622,-0.518381371,-0.518381371,-0.518381371,-0.512016925,-0.512016925,-0.512016925
TEL UN Equity,1,0.23654804,0.23654804,0.23654804,0.216344517,0.216344517,0.216344517,0.330037766,0.330037766,0.330037766,0.240595273,0.240595273,0.240595273,0.150102238,0.150102238,0.150102238,0.303738164,0.303738164,0.303738164,0.050652976,0.050652976,0.050652976,0.112743275,0.112743275,0.112743275,0.089828162,0.089828162,0.089828162,-0.04926333,-0.04926333,-0.04926333,-0.087118431,-0.087118431,-0.087118431,-0.2498803,-0.2498803,-0.2498803,-0.206465655,-0.206465655,-0.206465655,-0.268703521,-0.268703521,-0.268703521,0.112224144,0.112224144,0.112224144,0.148153862,0.148153862,0.148153862,0.07798943,0.07798943,0.07798943,0.266943502,0.266943502,0.266943502,-0.168120817,-0.168120817,-0.168120817,-0.230894081,-0.230894081,-0.230894081,-0.408595309,-0.408595309,-0.408595309,-0.527694287,-0.527694287,-0.527694287,-0.587007009,-0.587007009,-0.587007009,-0.435878386,-0.435878386,-0.435878386
FISV UW Equity,1,0.170587737,0.170587737,0.170587737,0.177590617,0.177590617,0.177590617,0.17919765,0.17919765,0.17919765,0.173316144,0.173316144,0.173316144,0.217745166,0.217745166,0.217745166,0.341816863,0.341816863,0.341816863,0.321534853,0.321534853,0.321534853,0.466285973,0.466285973,0.466285973,0.277136167,0.277136167,0.277136167,0.429195275,0.429195275,0.429195275,0.49807594,0.49807594,0.49807594,0.830086774,0.830086774,0.830086774,0.643629614,0.643629614,0.643629614,1.297912765,1.297912765,1.297912765,1.29623906,1.29623906,1.29623906,0.675855418,0.675855418,0.675855418,0.243521726,0.243521726,0.243521726,0.419597916,0.419597916,0.419597916,-0.587176474,-0.587176474,-0.587176474,-0.590783102,-0.590783102,-0.590783102,-0.440156498,-0.440156498,-0.440156498,-0.365422364,-0.365422364,-0.365422364,-0.438850899,-0.438850899,-0.438850899,-0.390662107,-0.390662107,-0.390662107
ANSS UW Equity,1,-0.280303648,-0.280303648,-0.280303648,-0.316572005,-0.316572005,-0.316572005,-0.252797879,-0.252797879,-0.252797879,-0.240391423,-0.240391423,-0.240391423,-0.226432259,-0.226432259,-0.226432259,-0.212466232,-0.212466232,-0.212466232,-0.204246778,-0.204246778,-0.204246778,-0.229176969,-0.229176969,-0.229176969,-0.196551428,-0.196551428,-0.196551428,-0.256661746,-0.256661746,-0.256661746,-0.280952145,-0.280952145,-0.280952145,-0.304765915,-0.304765915,-0.304765915,-0.258346378,-0.258346378,-0.258346378,-0.324257588,-0.324257588,-0.324257588,-0.311195304,-0.311195304,-0.311195304,-0.195046023,-0.195046023,-0.195046023,-0.187464203,-0.187464203,-0.187464203,-0.234875504,-0.234875504,-0.234875504,-0.210230359,-0.210230359,-0.210230359,-0.249910868,-0.249910868,-0.249910868,-0.231177567,-0.231177567,-0.231177567,-0.151571757,-0.151571757,-0.151571757,-0.184284808,-0.184284808,-0.184284808,-0.177692689,-0.177692689,-0.177692689
V UN Equity,1,0.052849476,0.052849476,0.052849476,0.137978852,0.137978852,0.137978852,0.173820871,0.173820871,0.173820871,0.154229607,0.154229607,0.154229607,0.109566449,0.109566449,0.109566449,0.022272041,0.022272041,0.022272041,0.020437733,0.020437733,0.020437733,0.064125615,0.064125615,0.064125615,-0.079264812,-0.079264812,-0.079264812,0.094120471,0.094120471,0.094120471,0.10511686,0.10511686,0.10511686,0.169108663,0.169108663,0.169108663,0.242339714,0.242339714,0.242339714,0.532964256,0.532964256,0.532964256,0.545616119,0.545616119,0.545616119,0.409360393,0.409360393,0.409360393,0.283382935,0.283382935,0.283382935,0.619809448,0.619809448,0.619809448,0.693938438,0.693938438,0.693938438,0.716083049,0.716083049,0.716083049,0.579057747,0.579057747,0.579057747,0.577490427,0.577490427,0.577490427,0.502002747,0.502002747,0.502002747,0.372544875,0.372544875,0.372544875
LRCX UW Equity,1,-0.13494061,-0.13494061,-0.13494061,-0.242917562,-0.242917562,-0.242917562,-0.081938012,-0.081938012,-0.081938012,-0.086149241,-0.086149241,-0.086149241,-0.143755759,-0.143755759,-0.143755759,-0.072246232,-0.072246232,-0.072246232,-0.117332754,-0.117332754,-0.117332754,-0.092519226,-0.092519226,-0.092519226,0.029423535,0.029423535,0.029423535,0.166520998,0.166520998,0.166520998,0.276095004,0.276095004,0.276095004,0.178951188,0.178951188,0.178951188,0.090704955,0.090704955,0.090704955,0.547516857,0.547516857,0.547516857,0.543996711,0.543996711,0.543996711,0.716630898,0.716630898,0.716630898,0.398295972,0.398295972,0.398295972,0.542590224,0.542590224,0.542590224,0.679015223,0.679015223,0.679015223,0.659004649,0.659004649,0.659004649,0.56740668,0.56740668,0.56740668,0.752801521,0.752801521,0.752801521,0.908760416,0.908760416,0.908760416,1.029136502,1.029136502,1.029136502
